order_item_id,topping_id,topping_quantity
87208,4,heavy
87209,4,light
87210,4,light
87210,9,regular
87211,4,regular
87212,4,heavy
87213,4,heavy
87214,4,regular
87215,4,regular
87215,9,heavy
87216,4,light
87217,4,regular
87218,4,light
87218,9,light
87219,4,regular
87220,4,light
87221,4,light
87222,4,heavy
87223,1,light
87223,4,regular
87224,4,heavy
87224,9,regular
87225,4,regular
87226,4,heavy
87227,4,heavy
87228,4,light
87229,4,light
87229,9,light
87230,4,regular
87231,1,light
87231,4,light
87232,4,regular
87233,4,heavy
87234,4,light
87235,4,light
87236,4,light
87237,4,heavy
87238,4,regular
87239,4,heavy
87240,4,light
87241,4,regular
87242,4,regular
87243,4,regular
87243,9,light
87244,4,light
87245,4,regular
87245,9,regular
87246,4,heavy
87247,1,regular
87247,4,heavy
87248,4,light
87249,4,light
87249,9,regular
87250,4,light
87251,4,light
87252,4,light
87253,4,regular
87254,4,heavy
87254,9,light
87255,4,heavy
87255,9,regular
87256,4,light
87257,4,regular
87258,4,heavy
87258,9,regular
87259,4,regular
87259,9,regular
87260,4,regular
87260,9,light
87261,4,regular
87262,4,light
87263,4,heavy
87264,4,heavy
87264,9,heavy
87265,4,heavy
87266,4,regular
87267,4,regular
87268,4,light
87268,9,light
87269,4,heavy
87269,9,heavy
87270,1,light
87270,4,regular
87271,4,light
87271,9,heavy
87272,4,light
87273,4,heavy
87274,4,regular
87275,4,heavy
87276,4,heavy
87277,4,heavy
87277,9,light
87278,4,light
87279,4,light
87280,4,regular
87280,9,regular
87281,1,heavy
87281,4,heavy
87282,4,light
87283,4,light
87283,9,heavy
87284,1,heavy
87284,4,heavy
87285,4,regular
87286,1,regular
87286,4,light
87287,4,heavy
87288,4,regular
87289,4,heavy
87289,9,regular
87290,1,light
87290,4,light
87291,4,light
87292,4,regular
87293,4,heavy
87294,4,heavy
87295,4,heavy
87296,4,heavy
87296,9,regular
87297,1,light
87297,4,heavy
87298,4,light
87299,4,light
87300,1,light
87300,4,regular
87301,1,regular
87301,4,heavy
87302,4,heavy
87303,4,light
87303,9,light
87304,4,heavy
87305,4,heavy
87306,4,regular
87307,4,light
87308,4,regular
87308,9,light
87309,4,light
87310,4,light
87311,1,heavy
87311,4,regular
87312,4,light
87313,4,regular
87314,4,light
87314,9,light
87315,1,heavy
87315,4,heavy
87316,4,light
87317,4,light
87317,9,light
87318,4,regular
87319,4,heavy
87319,9,light
87320,4,light
87321,4,regular
87322,4,heavy
87323,4,heavy
87324,4,regular
87325,4,light
87325,9,light
87326,4,heavy
87326,9,light
87327,4,light
87328,4,regular
87329,4,light
87330,4,regular
87330,9,regular
87331,4,heavy
87332,1,light
87332,4,heavy
87333,4,light
87334,1,regular
87334,4,light
87335,4,light
87336,4,heavy
87337,1,light
87337,4,regular
87338,4,regular
87339,1,regular
87339,4,light
87340,4,heavy
87341,4,regular
87342,4,heavy
87343,4,regular
87344,1,heavy
87344,4,heavy
87345,4,heavy
87346,4,regular
87346,9,light
87347,4,regular
87348,4,heavy
87349,4,light
87350,1,regular
87350,4,regular
87351,4,light
87352,4,light
87353,4,light
87353,9,light
87354,4,regular
87355,1,light
87355,4,regular
87356,4,light
87357,1,heavy
87357,4,heavy
87358,4,heavy
87358,9,heavy
87359,1,light
87359,4,light
87360,4,regular
87361,1,heavy
87361,4,heavy
87362,4,heavy
87363,4,regular
87364,4,light
87365,4,regular
87365,9,heavy
87366,4,light
87367,1,regular
87367,4,heavy
87368,4,light
87368,9,regular
87369,4,heavy
87370,4,light
87371,4,light
87372,4,regular
87373,1,heavy
87373,4,heavy
87374,4,light
87374,9,heavy
87375,4,light
87376,4,light
87377,4,regular
87377,9,heavy
87378,4,regular
87379,4,light
87379,9,regular
87380,4,light
87381,4,regular
87382,4,light
87383,4,heavy
87383,9,regular
87384,4,light
87385,1,regular
87385,4,light
87386,4,regular
87387,4,heavy
87388,4,light
87388,9,light
87389,4,heavy
87390,4,light
87391,4,regular
87392,4,heavy
87393,4,light
87394,4,light
87395,4,light
87395,9,light
87396,4,heavy
87396,9,light
87397,4,regular
87398,4,regular
87399,4,light
87400,1,regular
87400,4,regular
87401,4,heavy
87402,4,heavy
87403,4,light
87404,4,heavy
87405,4,heavy
87406,4,heavy
87407,4,light
87407,9,light
87408,4,regular
87409,4,heavy
87410,4,light
87410,9,light
87411,1,regular
87411,4,regular
87412,4,heavy
87413,4,heavy
87414,1,regular
87414,4,heavy
87415,4,light
87416,4,heavy
87416,9,light
87417,4,light
87418,4,regular
87419,4,heavy
87419,9,heavy
87420,4,heavy
87421,4,regular
87421,9,heavy
87422,1,heavy
87422,4,light
87423,4,regular
87423,9,light
87424,4,regular
87425,4,regular
87426,1,regular
87426,4,heavy
87427,4,light
87427,9,heavy
87428,4,regular
87429,4,light
87430,4,regular
87431,1,regular
87431,4,light
87432,4,light
87432,9,heavy
87433,4,light
87434,4,heavy
87435,4,light
87436,4,regular
87437,4,light
87438,1,heavy
87438,4,heavy
87439,4,light
87439,9,regular
87440,4,regular
87440,9,heavy
87441,4,light
87442,1,light
87442,4,regular
87443,1,heavy
87443,4,light
87444,4,light
87445,1,light
87445,4,regular
87446,4,regular
87447,4,heavy
87447,9,regular
87448,4,light
87448,9,light
87449,4,light
87450,4,heavy
87450,9,light
87451,4,heavy
87451,9,light
87452,1,regular
87452,4,heavy
87453,4,regular
87454,4,heavy
87454,9,light
87455,4,light
87456,4,heavy
87456,9,regular
87457,4,heavy
87457,9,light
87458,4,light
87459,4,heavy
87460,4,regular
87461,1,light
87461,4,regular
87462,4,heavy
87463,4,heavy
87463,9,heavy
87464,4,regular
87465,4,light
87466,4,regular
87467,4,regular
87467,9,heavy
87468,4,heavy
87469,4,heavy
87470,1,heavy
87470,4,regular
87471,4,light
87471,9,light
87472,4,regular
87473,4,regular
87474,4,regular
87474,9,heavy
87475,4,heavy
87476,1,light
87476,4,regular
87477,4,heavy
87477,9,heavy
87478,4,light
87479,4,regular
87479,9,regular
87480,4,regular
87481,4,light
87482,4,regular
87483,4,light
87484,4,heavy
87485,4,light
87486,4,light
87486,9,heavy
87487,4,heavy
87488,4,light
87489,4,heavy
87489,9,regular
87490,4,heavy
87491,4,light
87492,4,light
87493,4,heavy
87494,4,light
87495,4,heavy
87496,4,heavy
87497,4,regular
87497,9,regular
87498,1,heavy
87498,4,heavy
87499,4,light
87499,9,heavy
87500,4,heavy
87500,9,light
87501,4,heavy
87501,9,heavy
87502,4,light
87502,9,regular
87503,1,regular
87503,4,regular
87504,4,regular
87505,4,regular
87505,9,light
87506,4,regular
87507,4,regular
87508,1,heavy
87508,4,heavy
87509,1,heavy
87509,4,heavy
87510,4,light
87511,4,regular
87512,4,light
87513,1,regular
87513,4,heavy
87514,4,light
87515,4,regular
87515,9,heavy
87516,4,light
87517,1,light
87517,4,light
87518,1,light
87518,4,regular
87519,4,regular
87519,9,heavy
87520,4,heavy
87521,4,regular
87522,4,light
87523,4,regular
87524,4,regular
87525,1,regular
87525,4,regular
87526,4,regular
87527,4,regular
87528,4,light
87529,4,regular
87529,9,regular
87530,4,regular
87531,4,light
87532,4,heavy
87533,4,regular
87533,9,regular
87534,4,regular
87535,4,light
87536,4,light
87537,4,regular
87537,9,regular
87538,1,heavy
87538,4,light
87539,4,light
87540,4,regular
87540,9,regular
87541,4,heavy
87542,1,light
87542,4,light
87543,4,light
87544,4,regular
87545,4,light
87546,4,light
87546,9,regular
87547,4,heavy
87548,4,heavy
87549,4,light
87549,9,regular
87550,4,light
87550,9,regular
87551,4,light
87552,4,heavy
87553,4,regular
87553,9,heavy
87554,4,light
87555,1,light
87555,4,heavy
87556,4,light
87556,9,heavy
87557,1,heavy
87557,4,light
87558,4,light
87558,9,heavy
87559,4,light
87560,4,heavy
87561,4,regular
87561,9,heavy
87562,4,light
87563,4,light
87564,4,regular
87565,4,light
87566,4,regular
87567,4,regular
87567,9,regular
87568,1,heavy
87568,4,regular
87569,4,regular
87569,9,light
87570,4,light
87571,1,heavy
87571,4,regular
87572,4,regular
87572,9,light
87573,4,regular
87574,4,heavy
87574,9,heavy
87575,4,light
87576,4,heavy
87577,4,regular
87578,4,heavy
87579,4,regular
87580,1,light
87580,4,regular
87581,4,regular
87581,9,light
87582,4,regular
87583,4,light
87584,1,regular
87584,4,regular
87585,4,heavy
87586,1,light
87586,4,heavy
87587,4,regular
87588,1,regular
87588,4,light
87589,4,regular
87590,4,light
87590,9,heavy
87591,4,regular
87592,4,heavy
87592,9,light
87593,1,light
87593,4,light
87594,4,light
87595,1,light
87595,4,light
87596,4,light
87597,4,heavy
87598,1,light
87598,4,regular
87599,4,light
87600,4,regular
87601,4,light
87602,1,regular
87602,4,regular
87603,4,light
87604,4,regular
87604,9,heavy
87605,1,regular
87605,4,heavy
87606,4,regular
87607,1,light
87607,4,heavy
87608,4,heavy
87609,4,light
87610,4,heavy
87611,4,light
87611,9,heavy
87612,4,regular
87613,4,heavy
87613,9,regular
87614,4,light
87615,4,heavy
87615,9,regular
87616,4,regular
87617,4,regular
87618,1,heavy
87618,4,regular
87619,4,light
87620,4,light
87620,9,light
87621,4,light
87622,4,heavy
87622,9,heavy
87623,4,regular
87624,4,heavy
87624,9,heavy
87625,4,heavy
87626,4,regular
87627,4,heavy
87628,4,heavy
87629,4,light
87630,4,heavy
87631,4,regular
87632,4,heavy
87633,4,regular
87634,4,heavy
87634,9,light
87635,4,light
87636,4,heavy
87636,9,heavy
87637,4,regular
87637,9,regular
87638,4,light
87639,4,heavy
87640,4,regular
87641,4,light
87642,4,light
87642,9,heavy
87643,4,regular
87644,4,light
87644,9,regular
87645,4,regular
87646,4,light
87647,4,regular
87648,4,light
87649,4,regular
87650,1,heavy
87650,4,light
87651,4,heavy
87652,1,light
87652,4,heavy
87653,4,regular
87653,9,light
87654,1,regular
87654,4,regular
87655,4,light
87656,4,light
87657,4,light
87657,9,heavy
87658,4,regular
87659,4,light
87659,9,heavy
87660,4,heavy
87661,4,heavy
87662,4,light
87663,4,light
87664,1,heavy
87664,4,light
87665,4,light
87666,4,light
87667,4,heavy
87668,4,heavy
87669,4,light
87670,1,heavy
87670,4,heavy
87671,4,regular
87671,9,light
87672,4,regular
87673,4,heavy
87674,4,regular
87674,9,regular
87675,4,light
87676,4,light
87677,4,regular
87678,4,light
87679,4,light
87679,9,regular
87680,4,light
87681,1,regular
87681,4,light
87682,4,light
87683,4,heavy
87684,4,regular
87685,4,light
87686,4,heavy
87686,9,regular
87687,4,heavy
87688,1,light
87688,4,regular
87689,4,heavy
87690,4,regular
87691,4,regular
87691,9,regular
87692,4,regular
87693,1,heavy
87693,4,regular
87694,4,light
87695,4,heavy
87696,4,heavy
87696,9,heavy
87697,4,heavy
87698,4,light
87699,4,regular
87699,9,light
87700,4,light
87701,4,regular
87702,4,light
87703,4,light
87704,4,light
87705,4,light
87706,4,regular
87707,4,regular
87707,9,regular
87708,4,regular
87709,4,regular
87710,1,regular
87710,4,heavy
87711,4,light
87711,9,heavy
87712,4,regular
87712,9,light
87713,4,regular
87713,9,light
87714,1,heavy
87714,4,light
87715,4,light
87715,9,regular
87716,4,light
87717,4,light
87718,1,heavy
87718,4,heavy
87719,4,regular
87720,4,light
87721,4,heavy
87721,9,light
87722,4,heavy
87723,4,regular
87724,4,regular
87725,4,heavy
87726,4,light
87727,4,light
87728,4,heavy
87729,4,heavy
87730,4,light
87730,9,regular
87731,1,regular
87731,4,regular
87732,4,regular
87733,4,heavy
87734,4,regular
87735,4,heavy
87735,9,regular
87736,4,heavy
87737,1,heavy
87737,4,light
87738,4,heavy
87739,4,regular
87740,1,heavy
87740,4,regular
87741,1,light
87741,4,regular
87742,4,light
87743,4,regular
87744,4,light
87744,9,regular
87745,1,light
87745,4,light
87746,4,heavy
87747,4,heavy
87748,4,light
87749,4,heavy
87750,4,regular
87751,4,heavy
87752,4,regular
87752,9,light
87753,4,heavy
87754,4,heavy
87755,4,heavy
87755,9,regular
87756,4,heavy
87757,4,regular
87758,4,heavy
87759,4,light
87760,4,heavy
87761,4,heavy
87762,1,regular
87762,4,light
87763,1,light
87763,4,heavy
87764,4,light
87764,9,heavy
87765,4,light
87766,4,regular
87766,9,light
87767,4,light
87768,4,heavy
87769,4,light
87769,9,light
87770,4,heavy
87771,4,regular
87772,4,regular
87773,4,heavy
87774,4,regular
87775,1,light
87775,4,light
87776,4,light
87776,9,heavy
87777,4,regular
87777,9,light
87778,1,regular
87778,4,heavy
87779,4,heavy
87779,9,heavy
87780,4,heavy
87781,4,light
87782,1,light
87782,4,light
87783,4,heavy
87784,4,heavy
87784,9,regular
87785,4,heavy
87785,9,regular
87786,4,regular
87787,4,light
87788,1,light
87788,4,regular
87789,1,light
87789,4,regular
87790,4,regular
87791,4,regular
87791,9,regular
87792,4,regular
87792,9,regular
87793,4,regular
87794,1,heavy
87794,4,light
87795,4,light
87795,9,regular
87796,4,regular
87796,9,light
87797,4,heavy
87798,4,regular
87799,4,regular
87800,4,heavy
87801,4,regular
87802,4,heavy
87803,4,heavy
87803,9,heavy
87804,4,heavy
87805,4,regular
87805,9,light
87806,4,light
87807,4,light
87807,9,regular
87808,4,heavy
87809,4,heavy
87810,4,heavy
87811,4,heavy
87812,4,regular
87813,4,regular
87814,4,light
87815,1,light
87815,4,regular
87816,4,regular
87817,4,regular
87818,4,heavy
87818,9,light
87819,1,heavy
87819,4,heavy
87820,4,heavy
87821,1,regular
87821,4,light
87822,1,heavy
87822,4,heavy
87823,4,heavy
87823,9,regular
87824,1,regular
87824,4,regular
87825,4,regular
87826,4,heavy
87827,1,light
87827,4,heavy
87828,1,light
87828,4,regular
87829,4,regular
87830,4,regular
87831,1,light
87831,4,heavy
87832,4,light
87833,4,light
87834,4,regular
87835,4,regular
87835,9,heavy
87836,1,light
87836,4,regular
87837,4,heavy
87838,4,regular
87839,4,regular
87840,4,heavy
87840,9,regular
87841,4,heavy
87842,1,light
87842,4,heavy
87843,4,light
87844,4,regular
87844,9,regular
87845,4,regular
87846,4,light
87846,9,heavy
87847,4,regular
87848,4,heavy
87849,4,regular
87850,4,heavy
87851,4,light
87852,1,light
87852,4,regular
87853,4,light
87853,9,regular
87854,4,regular
87854,9,light
87855,4,regular
87855,9,light
87856,4,heavy
87856,9,light
87857,4,heavy
87858,4,regular
87859,4,heavy
87859,9,regular
87860,4,regular
87861,4,regular
87862,4,light
87862,9,regular
87863,4,heavy
87864,4,regular
87864,9,regular
87865,1,regular
87865,4,regular
87866,4,regular
87866,9,heavy
87867,4,regular
87868,4,regular
87868,9,regular
87869,1,regular
87869,4,light
87870,4,heavy
87871,4,heavy
87872,4,light
87872,9,light
87873,4,heavy
87874,4,regular
87875,4,light
87876,4,light
87877,4,light
87878,4,heavy
87879,4,light
87879,9,light
87880,4,light
87881,4,regular
87881,9,regular
87882,4,heavy
87883,4,heavy
87884,1,heavy
87884,4,regular
87885,1,heavy
87885,4,light
87886,4,heavy
87887,4,light
87887,9,heavy
87888,4,heavy
87889,4,regular
87889,9,heavy
87890,4,regular
87891,4,light
87892,4,light
87893,1,regular
87893,4,regular
87894,4,regular
87895,4,regular
87896,4,regular
87897,4,regular
87898,4,regular
87898,9,heavy
87899,4,heavy
87900,4,light
87901,4,heavy
87902,4,heavy
87903,4,heavy
87904,4,heavy
87905,4,regular
87905,9,heavy
87906,4,regular
87907,4,light
87908,4,light
87908,9,light
87909,4,regular
87910,4,light
87911,4,light
87911,9,heavy
87912,4,heavy
87913,4,regular
87913,9,light
87914,4,regular
87915,4,regular
87916,1,regular
87916,4,heavy
87917,4,heavy
87918,4,heavy
87918,9,light
87919,4,regular
87919,9,heavy
87920,1,heavy
87920,4,heavy
87921,4,heavy
87922,4,regular
87922,9,heavy
87923,4,heavy
87923,9,light
87924,4,regular
87925,4,regular
87926,1,light
87926,4,light
87927,4,light
87927,9,regular
87928,4,heavy
87929,4,heavy
87930,4,regular
87930,9,light
87931,4,regular
87932,1,regular
87932,4,regular
87933,4,regular
87934,4,light
87935,1,light
87935,4,light
87936,1,heavy
87936,4,light
87937,1,heavy
87937,4,heavy
87938,4,heavy
87938,9,regular
87939,4,regular
87940,4,light
87941,4,regular
87942,1,regular
87942,4,light
87943,4,regular
87944,4,heavy
87944,9,heavy
87945,4,heavy
87946,4,light
87947,4,heavy
87947,9,regular
87948,4,regular
87949,4,heavy
87950,4,regular
87950,9,regular
87951,4,regular
87952,4,light
87953,4,light
87954,4,regular
87955,1,regular
87955,4,light
87956,1,regular
87956,4,regular
87957,1,light
87957,4,light
87958,1,heavy
87958,4,regular
87959,4,heavy
87960,4,heavy
87961,4,heavy
87962,1,heavy
87962,4,regular
87963,4,heavy
87964,4,regular
87965,1,regular
87965,4,regular
87966,4,light
87966,9,regular
87967,4,light
87967,9,heavy
87968,4,regular
87969,1,light
87969,4,light
87970,4,light
87971,4,light
87971,9,regular
87972,4,heavy
87973,4,light
87974,4,light
87975,4,regular
87975,9,heavy
87976,4,heavy
87977,4,regular
87977,9,heavy
87978,4,heavy
87979,4,regular
87980,4,heavy
87980,9,regular
87981,4,heavy
87982,1,regular
87982,4,light
87983,4,heavy
87984,4,light
87985,4,heavy
87985,9,light
87986,4,heavy
87987,4,heavy
87988,4,heavy
87989,4,heavy
87989,9,light
87990,4,heavy
87991,4,heavy
87992,4,light
87993,4,heavy
87994,4,regular
87995,4,heavy
87995,9,regular
87996,4,heavy
87996,9,light
87997,4,regular
87998,4,heavy
87999,4,regular
88000,4,regular
88000,9,regular
88001,4,light
88001,9,heavy
88002,4,light
88003,4,light
88003,9,heavy
88004,4,regular
88005,1,light
88005,4,light
88006,4,regular
88007,4,heavy
88007,9,heavy
88008,4,light
88009,1,light
88009,4,regular
88010,1,heavy
88010,4,regular
88011,4,heavy
88012,4,light
88013,1,heavy
88013,4,regular
88014,4,heavy
88014,9,regular
88015,4,light
88015,9,regular
88016,4,heavy
88017,4,heavy
88017,9,heavy
88018,4,heavy
88019,4,light
88020,4,light
88021,1,heavy
88021,4,light
88022,4,regular
88022,9,heavy
88023,4,heavy
88024,4,regular
88025,4,light
88025,9,light
88026,4,regular
88027,4,regular
88027,9,regular
88028,1,light
88028,4,regular
88029,4,regular
88029,9,heavy
88030,4,heavy
88031,1,light
88031,4,light
88032,4,regular
88033,1,regular
88033,4,heavy
88034,4,heavy
88035,4,heavy
88036,4,heavy
88037,4,regular
88038,1,heavy
88038,4,light
88039,1,light
88039,4,light
88040,4,regular
88040,9,heavy
88041,4,heavy
88042,4,light
88043,4,heavy
88044,4,heavy
88045,4,regular
88046,4,light
88047,4,light
88047,9,heavy
88048,4,regular
88049,4,light
88050,4,heavy
88050,9,heavy
88051,4,regular
88052,4,regular
88053,1,light
88053,4,regular
88054,4,light
88055,1,regular
88055,4,regular
88056,4,heavy
88057,4,regular
88058,4,light
88059,4,heavy
88060,4,heavy
88061,4,heavy
88062,1,heavy
88062,4,light
88063,4,light
88064,4,light
88065,4,heavy
88066,4,light
88067,4,regular
88068,4,regular
88069,1,regular
88069,4,light
88070,4,light
88070,9,heavy
88071,4,light
88072,4,regular
88072,9,regular
88073,4,light
88073,9,light
88074,4,light
88075,4,regular
88075,9,light
88076,1,heavy
88076,4,regular
88077,4,heavy
88077,9,heavy
88078,1,regular
88078,4,light
88079,4,heavy
88080,1,light
88080,4,light
88081,1,light
88081,4,light
88082,4,light
88082,9,light
88083,4,light
88084,4,regular
88084,9,regular
88085,4,light
88085,9,light
88086,4,light
88087,4,light
88087,9,light
88088,4,light
88089,4,light
88090,4,heavy
88091,4,light
88092,4,light
88093,4,heavy
88093,9,light
88094,1,heavy
88094,4,heavy
88095,4,light
88096,4,heavy
88096,9,heavy
88097,4,light
88097,9,light
88098,4,heavy
88098,9,regular
88099,1,heavy
88099,4,heavy
88100,4,light
88101,4,heavy
88102,4,heavy
88103,4,heavy
88104,4,heavy
88105,4,light
88106,4,regular
88107,4,regular
88107,9,heavy
88108,4,light
88109,4,regular
88110,1,heavy
88110,4,heavy
88111,1,heavy
88111,4,light
88112,4,heavy
88113,4,regular
88114,4,light
88115,4,heavy
88115,9,light
88116,4,regular
88117,4,regular
88117,9,regular
88118,4,heavy
88118,9,regular
88119,4,light
88120,4,regular
88121,4,regular
88121,9,heavy
88122,1,heavy
88122,4,heavy
88123,1,heavy
88123,4,heavy
88124,4,regular
88125,4,regular
88126,4,heavy
88127,4,light
88128,4,light
88129,1,heavy
88129,4,heavy
88130,4,heavy
88131,4,regular
88131,9,regular
88132,4,light
88132,9,light
88133,4,regular
88134,4,light
88135,4,regular
88136,4,heavy
88137,4,regular
88138,4,regular
88139,4,regular
88139,9,light
88140,4,heavy
88140,9,heavy
88141,4,regular
88141,9,heavy
88142,4,light
88143,4,regular
88143,9,heavy
88144,4,regular
88145,4,regular
88146,4,heavy
88146,9,heavy
88147,1,heavy
88147,4,heavy
88148,4,heavy
88148,9,regular
88149,4,heavy
88150,4,heavy
88151,1,heavy
88151,4,regular
88152,4,light
88152,9,regular
88153,4,regular
88154,4,heavy
88154,9,regular
88155,4,regular
88156,4,light
88157,4,regular
88158,1,regular
88158,4,light
88159,4,heavy
88160,1,regular
88160,4,light
88161,4,heavy
88162,4,heavy
88162,9,light
88163,4,heavy
88164,4,light
88165,1,regular
88165,4,light
88166,4,light
88167,4,light
88168,4,heavy
88169,4,heavy
88170,4,regular
88171,1,regular
88171,4,light
88172,4,heavy
88173,1,heavy
88173,4,light
88174,4,regular
88175,4,light
88175,9,heavy
88176,1,heavy
88176,4,regular
88177,4,light
88178,4,light
88178,9,light
88179,4,light
88179,9,light
88180,4,light
88181,4,light
88182,4,regular
88182,9,light
88183,4,light
88184,4,regular
88185,4,regular
88185,9,light
88186,4,heavy
88187,4,light
88188,4,regular
88188,9,regular
88189,1,heavy
88189,4,light
88190,4,regular
88191,4,heavy
88191,9,light
88192,4,heavy
88192,9,light
88193,4,light
88193,9,light
88194,1,regular
88194,4,heavy
88195,4,light
88195,9,heavy
88196,4,heavy
88196,9,light
88197,4,light
88197,9,light
88198,4,regular
88199,4,regular
88200,4,light
88201,4,heavy
88202,4,regular
88203,4,heavy
88203,9,heavy
88204,4,light
88205,1,light
88205,4,heavy
88206,4,heavy
88207,1,light
88207,4,light
88208,4,heavy
88209,4,light
88210,4,light
88211,1,heavy
88211,4,light
88212,1,light
88212,4,regular
88213,4,heavy
88214,4,regular
88214,9,light
88215,4,regular
88215,9,regular
88216,4,heavy
88216,9,light
88217,4,regular
88218,4,light
88218,9,light
88219,4,regular
88219,9,regular
88220,4,light
88221,1,light
88221,4,light
88222,4,heavy
88223,4,regular
88223,9,heavy
88224,4,heavy
88225,1,heavy
88225,4,light
88226,4,regular
88227,4,heavy
88228,4,heavy
88228,9,heavy
88229,4,regular
88229,9,light
88230,4,regular
88231,4,light
88231,9,regular
88232,1,light
88232,4,heavy
88233,4,heavy
88233,9,regular
88234,4,heavy
88235,4,heavy
88236,4,light
88237,4,light
88238,4,heavy
88239,4,heavy
88239,9,heavy
88240,4,light
88241,4,regular
88242,4,heavy
88243,4,heavy
88244,1,heavy
88244,4,light
88245,4,regular
88245,9,heavy
88246,1,heavy
88246,4,heavy
88247,4,light
88247,9,regular
88248,4,light
88248,9,regular
88249,4,regular
88250,1,light
88250,4,light
88251,4,regular
88251,9,light
88252,1,light
88252,4,regular
88253,1,regular
88253,4,light
88254,4,light
88254,9,heavy
88255,4,light
88256,4,heavy
88256,9,heavy
88257,4,light
88258,4,regular
88259,4,light
88260,4,regular
88260,9,light
88261,4,heavy
88261,9,light
88262,4,light
88263,4,light
88264,4,light
88265,4,regular
88266,4,light
88267,4,heavy
88268,4,heavy
88268,9,light
88269,4,regular
88270,4,regular
88271,4,regular
88272,4,light
88273,4,regular
88274,4,regular
88274,9,light
88275,4,regular
88276,4,heavy
88277,4,light
88278,1,heavy
88278,4,heavy
88279,4,heavy
88280,4,regular
88281,4,light
88281,9,light
88282,4,light
88283,4,regular
88284,4,heavy
88285,4,light
88286,4,regular
88286,9,light
88287,4,light
88288,4,light
88289,4,regular
88290,4,regular
88291,4,light
88292,4,regular
88293,4,regular
88294,4,light
88295,4,regular
88296,4,heavy
88297,4,heavy
88298,4,light
88298,9,heavy
88299,4,regular
88300,4,regular
88301,4,light
88302,1,regular
88302,4,regular
88303,4,regular
88304,4,heavy
88305,4,regular
88306,1,light
88306,4,light
88307,4,heavy
88308,1,heavy
88308,4,light
88309,4,heavy
88309,9,light
88310,4,regular
88310,9,regular
88311,4,heavy
88312,4,regular
88313,4,light
88314,4,heavy
88315,4,heavy
88315,9,regular
88316,4,light
88317,4,light
88318,4,regular
88318,9,regular
88319,4,regular
88320,4,regular
88321,4,light
88321,9,light
88322,4,heavy
88323,4,light
88324,4,heavy
88324,9,regular
88325,1,light
88325,4,light
88326,4,heavy
88327,1,light
88327,4,heavy
88328,4,light
88328,9,regular
88329,4,light
88329,9,heavy
88330,4,heavy
88331,4,regular
88331,9,light
88332,4,light
88333,1,light
88333,4,heavy
88334,4,regular
88334,9,heavy
88335,4,light
88336,4,heavy
88337,4,light
88337,9,heavy
88338,4,light
88339,4,heavy
88340,4,light
88341,4,regular
88342,4,regular
88343,1,regular
88343,4,light
88344,4,light
88345,4,regular
88346,4,regular
88346,9,regular
88347,4,light
88348,4,regular
88348,9,light
88349,4,light
88350,4,light
88351,1,light
88351,4,heavy
88352,4,regular
88353,4,heavy
88354,4,regular
88355,4,regular
88356,4,light
88357,4,light
88357,9,light
88358,4,regular
88359,4,regular
88360,1,regular
88360,4,heavy
88361,4,light
88361,9,regular
88362,1,regular
88362,4,heavy
88363,4,heavy
88363,9,light
88364,1,heavy
88364,4,regular
88365,4,heavy
88365,9,regular
88366,4,regular
88367,4,light
88368,4,heavy
88369,4,light
88370,1,heavy
88370,4,heavy
88371,4,light
88371,9,heavy
88372,1,light
88372,4,light
88373,4,heavy
88373,9,light
88374,4,light
88375,4,regular
88375,9,heavy
88376,4,regular
88376,9,heavy
88377,4,regular
88378,4,regular
88379,4,heavy
88380,4,heavy
88381,4,regular
88382,4,regular
88382,9,heavy
88383,4,light
88384,1,regular
88384,4,light
88385,4,light
88386,4,heavy
88386,9,light
88387,4,light
88388,1,light
88388,4,light
88389,4,light
88390,4,light
88391,4,heavy
88392,4,light
88393,1,regular
88393,4,light
88394,1,heavy
88394,4,heavy
88395,4,regular
88396,4,heavy
88397,1,regular
88397,4,regular
88398,4,light
88399,4,light
88399,9,heavy
88400,4,light
88401,4,light
88402,4,light
88403,4,light
88404,4,light
88405,4,regular
88406,4,heavy
88407,4,regular
88408,4,regular
88409,4,light
88410,4,light
88410,9,heavy
88411,4,heavy
88412,4,regular
88413,4,heavy
88414,4,heavy
88414,9,regular
88415,4,heavy
88415,9,regular
88416,4,heavy
88417,1,heavy
88417,4,heavy
88418,4,light
88419,1,heavy
88419,4,regular
88420,1,regular
88420,4,light
88421,1,light
88421,4,light
88422,4,light
88423,4,heavy
88424,4,regular
88424,9,regular
88425,4,regular
88426,4,regular
88427,4,heavy
88427,9,light
88428,4,regular
88429,4,heavy
88429,9,light
88430,4,heavy
88431,4,regular
88432,4,regular
88433,4,regular
88434,4,heavy
88435,4,regular
88435,9,regular
88436,4,regular
88437,4,heavy
88438,4,regular
88438,9,regular
88439,4,regular
88440,4,light
88441,1,heavy
88441,4,regular
88442,4,regular
88442,9,regular
88443,4,regular
88444,4,regular
88444,9,light
88445,4,regular
88445,9,heavy
88446,4,regular
88446,9,light
88447,4,heavy
88447,9,regular
88448,4,light
88449,4,light
88450,1,light
88450,4,regular
88451,4,regular
88452,4,regular
88453,4,regular
88454,1,regular
88454,4,regular
88455,4,regular
88456,4,light
88457,1,light
88457,4,regular
88458,4,regular
88458,9,regular
88459,4,heavy
88460,4,heavy
88461,4,regular
