order_item_id,order_id,item_id,quantity
108262,54141,4,3
108263,54141,20,3
108264,54142,17,2
108265,54142,3,1
108266,54143,4,3
108267,54144,14,2
108268,54144,5,1
108269,54144,4,1
108270,54145,9,1
108271,54146,9,3
108272,54147,10,3
108273,54147,4,1
108274,54148,15,2
108275,54148,7,3
108276,54148,9,3
108277,54149,15,3
108278,54149,4,1
108279,54150,5,1
108280,54151,20,1
108281,54151,2,3
108282,54152,14,1
108283,54152,3,1
108284,54152,16,2
108285,54153,4,3
108286,54153,13,2
108287,54153,2,2
108288,54154,8,3
108289,54155,8,3
108290,54156,11,2
108291,54156,17,1
108292,54156,4,1
108293,54157,20,1
108294,54157,1,1
108295,54158,6,3
108296,54159,4,3
108297,54159,6,1
108298,54159,8,2
108299,54160,15,1
108300,54161,8,1
108301,54161,5,1
108302,54161,16,3
108303,54162,17,3
108304,54162,8,1
108305,54162,15,1
108306,54163,20,1
108307,54163,15,1
108308,54164,1,3
108309,54164,4,3
108310,54164,13,2
108311,54165,19,2
108312,54165,9,2
108313,54166,15,1
108314,54167,17,2
108315,54167,10,3
108316,54167,1,1
108317,54168,6,3
108318,54168,18,1
108319,54169,10,3
108320,54169,16,2
108321,54169,3,2
108322,54170,12,3
108323,54170,10,2
108324,54170,18,3
108325,54171,7,2
108326,54171,4,2
108327,54171,10,2
108328,54172,11,1
108329,54172,4,3
108330,54172,14,2
108331,54173,20,1
108332,54173,5,3
108333,54174,15,3
108334,54175,20,2
108335,54175,8,1
108336,54175,1,2
108337,54176,7,3
108338,54176,2,1
108339,54177,5,3
108340,54177,2,2
108341,54177,10,2
108342,54178,1,1
108343,54179,18,3
108344,54179,16,1
108345,54179,17,3
108346,54180,19,1
108347,54181,4,2
108348,54181,1,3
108349,54181,7,2
108350,54182,6,3
108351,54182,20,2
108352,54183,4,1
108353,54184,6,2
108354,54185,3,1
108355,54186,9,1
108356,54186,4,3
108357,54186,17,2
108358,54187,20,3
108359,54188,10,1
108360,54188,14,3
108361,54189,19,1
108362,54189,11,1
108363,54189,4,2
108364,54190,3,1
108365,54190,6,3
108366,54190,2,2
108367,54191,10,1
108368,54192,18,1
108369,54192,12,3
108370,54193,9,1
108371,54193,5,1
108372,54193,18,2
108373,54194,11,1
108374,54195,18,2
108375,54195,12,1
108376,54195,17,1
108377,54196,3,2
108378,54196,4,3
108379,54196,15,1
108380,54197,20,1
108381,54197,3,3
108382,54197,14,3
108383,54198,7,3
108384,54198,12,1
108385,54198,4,2
108386,54199,3,1
108387,54199,1,3
108388,54200,15,3
108389,54200,11,2
108390,54200,4,2
108391,54201,4,2
108392,54201,7,2
108393,54202,3,2
108394,54202,14,1
108395,54203,11,3
108396,54203,10,3
108397,54203,2,3
108398,54204,18,3
108399,54204,4,3
108400,54205,15,3
108401,54205,10,1
108402,54206,2,2
108403,54206,9,2
108404,54206,5,2
108405,54207,18,3
108406,54207,16,1
108407,54207,11,2
108408,54208,10,1
108409,54208,14,3
108410,54209,4,3
108411,54209,1,1
108412,54210,11,3
108413,54210,9,3
108414,54210,1,2
108415,54211,2,1
108416,54212,19,1
108417,54213,12,2
108418,54213,16,3
108419,54214,5,3
108420,54214,14,3
108421,54214,19,2
108422,54215,19,1
108423,54215,14,3
108424,54215,2,1
108425,54216,20,3
108426,54217,4,2
108427,54217,3,2
108428,54218,12,1
108429,54219,5,1
108430,54220,14,1
108431,54220,6,3
108432,54220,15,2
108433,54221,8,2
108434,54222,20,2
108435,54223,6,3
108436,54223,9,1
108437,54223,19,2
108438,54224,19,3
108439,54224,7,2
108440,54225,2,3
108441,54225,19,3
108442,54226,9,3
108443,54226,15,1
108444,54226,10,1
108445,54227,14,2
108446,54228,19,3
108447,54228,11,1
108448,54228,5,2
108449,54229,6,3
108450,54230,2,3
108451,54230,11,3
108452,54230,7,3
108453,54231,8,3
108454,54232,16,1
108455,54232,9,3
108456,54232,11,3
108457,54233,14,1
108458,54233,12,1
108459,54234,7,3
108460,54234,8,2
108461,54235,8,3
108462,54236,19,1
108463,54236,11,3
108464,54236,14,2
108465,54237,1,1
108466,54237,2,3
108467,54238,20,2
108468,54239,14,2
108469,54240,10,1
108470,54240,2,2
108471,54241,6,2
108472,54242,15,2
108473,54243,1,3
108474,54244,17,3
108475,54244,14,2
108476,54244,7,1
108477,54245,16,3
108478,54245,10,1
108479,54246,18,3
108480,54246,11,2
108481,54247,6,2
108482,54247,8,2
108483,54247,15,3
108484,54248,7,2
108485,54248,9,1
108486,54248,11,1
108487,54249,16,3
108488,54249,9,1
108489,54249,14,2
108490,54250,1,1
108491,54251,6,1
108492,54252,19,2
108493,54253,4,1
108494,54253,5,3
108495,54253,7,3
108496,54254,19,1
108497,54254,6,3
108498,54255,6,3
108499,54256,20,3
108500,54256,17,3
108501,54256,10,2
108502,54257,8,2
108503,54257,4,2
108504,54258,7,1
108505,54258,19,1
108506,54258,15,2
108507,54259,5,2
108508,54259,19,2
108509,54260,17,3
108510,54260,1,2
108511,54261,15,3
108512,54261,9,1
108513,54261,3,1
108514,54262,5,3
108515,54263,20,3
108516,54263,11,2
108517,54263,1,2
108518,54264,8,1
108519,54265,20,2
108520,54266,4,2
108521,54267,8,3
108522,54267,5,3
108523,54268,2,1
108524,54268,18,3
108525,54268,6,2
108526,54269,7,3
108527,54269,3,2
108528,54270,16,3
108529,54270,6,2
108530,54271,13,3
108531,54272,3,2
108532,54273,11,1
108533,54274,13,3
108534,54274,1,2
108535,54274,20,1
108536,54275,5,2
108537,54275,15,2
108538,54275,1,3
108539,54276,16,2
108540,54276,7,3
108541,54276,10,2
108542,54277,7,3
108543,54278,6,3
108544,54278,3,2
108545,54279,7,1
108546,54280,5,2
108547,54281,20,1
108548,54282,9,2
108549,54283,18,2
108550,54283,17,3
108551,54283,3,1
108552,54284,13,2
108553,54285,11,1
108554,54286,2,1
108555,54286,19,1
108556,54287,12,3
108557,54288,1,2
108558,54288,9,3
108559,54289,5,2
108560,54289,1,2
108561,54290,5,2
108562,54291,6,2
108563,54291,9,3
108564,54291,13,1
108565,54292,5,1
108566,54293,10,2
108567,54293,5,3
108568,54293,13,2
108569,54294,10,2
108570,54295,6,1
108571,54296,15,1
108572,54296,3,3
108573,54296,16,2
108574,54297,20,3
108575,54297,17,3
108576,54298,17,1
108577,54298,1,2
108578,54299,18,1
108579,54300,20,3
108580,54300,2,3
108581,54300,14,1
108582,54301,19,2
108583,54302,10,1
108584,54303,3,1
108585,54303,19,3
108586,54304,18,2
108587,54304,2,1
108588,54304,19,3
108589,54305,10,3
108590,54305,19,2
108591,54305,14,1
108592,54306,3,2
108593,54307,18,2
108594,54308,17,1
108595,54308,16,3
108596,54308,8,1
108597,54309,14,1
108598,54309,9,1
108599,54309,15,3
108600,54310,19,3
108601,54310,4,1
108602,54311,4,3
108603,54312,8,1
108604,54312,9,3
108605,54313,3,1
108606,54313,17,2
108607,54314,6,3
108608,54314,4,2
108609,54314,3,1
108610,54315,6,3
108611,54315,11,1
108612,54316,4,2
108613,54316,1,3
108614,54316,19,1
108615,54317,18,2
108616,54317,12,1
108617,54318,9,1
108618,54318,20,1
108619,54319,6,1
108620,54320,14,2
108621,54320,10,2
108622,54321,15,1
108623,54322,18,1
108624,54322,19,3
108625,54323,11,3
108626,54323,4,3
108627,54323,10,1
108628,54324,8,1
108629,54324,10,2
108630,54325,9,3
108631,54325,5,3
108632,54325,20,2
108633,54326,6,3
108634,54327,9,2
108635,54327,14,1
108636,54328,9,3
108637,54328,4,1
108638,54329,12,3
108639,54329,18,3
108640,54330,12,1
108641,54330,17,2
108642,54331,8,1
108643,54331,12,1
108644,54332,7,3
108645,54332,10,3
108646,54332,9,3
108647,54333,18,1
108648,54334,9,1
108649,54334,18,2
108650,54335,1,3
108651,54336,19,2
108652,54337,3,2
108653,54338,6,2
108654,54339,10,3
108655,54339,20,2
108656,54340,17,3
108657,54340,3,1
108658,54340,14,1
108659,54341,14,1
108660,54341,10,3
108661,54341,16,2
108662,54342,15,3
108663,54343,10,3
108664,54343,5,1
108665,54343,15,1
108666,54344,15,2
108667,54344,9,3
108668,54345,16,2
108669,54346,5,2
108670,54347,8,1
108671,54347,6,2
108672,54348,5,1
108673,54348,8,3
108674,54348,18,2
108675,54349,17,1
108676,54349,1,2
108677,54350,1,1
108678,54351,16,3
108679,54352,16,3
108680,54353,2,1
108681,54353,20,3
108682,54353,11,1
108683,54354,15,1
108684,54354,16,2
108685,54355,12,1
108686,54356,19,1
108687,54357,7,2
108688,54358,20,1
108689,54358,9,2
108690,54358,15,1
108691,54359,15,3
108692,54360,12,3
108693,54361,5,3
108694,54362,2,2
108695,54362,15,3
108696,54363,8,2
108697,54364,16,1
108698,54364,1,1
108699,54365,18,3
108700,54365,4,2
108701,54365,9,2
108702,54366,2,1
108703,54367,12,3
108704,54367,13,3
108705,54367,8,3
108706,54368,8,2
108707,54368,5,1
108708,54368,18,1
108709,54369,5,3
108710,54369,4,2
108711,54369,19,2
108712,54370,2,1
108713,54370,11,1
108714,54371,19,2
108715,54372,18,3
108716,54372,12,2
108717,54372,1,3
108718,54373,13,2
108719,54373,18,1
108720,54374,10,2
108721,54374,9,2
108722,54374,8,2
108723,54375,3,3
108724,54375,7,1
108725,54375,2,1
108726,54376,1,1
108727,54376,3,3
108728,54376,5,1
108729,54377,14,1
108730,54378,2,1
108731,54378,18,1
108732,54378,10,1
108733,54379,20,2
108734,54379,16,3
108735,54380,2,1
108736,54381,5,2
108737,54381,10,2
108738,54382,2,2
108739,54382,15,3
108740,54382,13,3
108741,54383,7,3
108742,54383,1,1
108743,54384,15,3
108744,54384,7,1
108745,54385,14,2
108746,54386,19,1
108747,54387,11,3
108748,54388,14,2
108749,54388,2,3
108750,54389,10,1
108751,54389,5,2
108752,54390,9,3
108753,54390,15,2
108754,54391,18,2
108755,54391,13,2
108756,54392,12,3
108757,54392,15,2
108758,54392,2,2
108759,54393,3,3
108760,54393,10,1
108761,54393,7,3
108762,54394,9,3
108763,54394,20,3
108764,54394,13,2
108765,54395,13,3
108766,54395,19,1
108767,54395,10,1
108768,54396,19,2
108769,54397,11,1
108770,54398,6,1
108771,54398,7,2
108772,54399,10,3
108773,54400,6,1
108774,54400,13,1
108775,54401,20,2
108776,54401,6,2
108777,54402,15,3
108778,54402,19,3
108779,54403,9,1
108780,54403,12,1
108781,54403,1,3
108782,54404,15,1
108783,54404,1,1
108784,54405,7,1
108785,54405,2,3
108786,54405,15,1
108787,54406,11,3
108788,54406,12,1
108789,54407,6,3
108790,54407,11,1
108791,54408,4,1
108792,54409,1,2
108793,54409,5,2
108794,54409,19,3
108795,54410,4,1
108796,54411,13,2
108797,54412,17,1
108798,54412,6,1
108799,54413,1,1
108800,54413,8,2
108801,54414,17,1
108802,54415,20,1
108803,54416,16,1
108804,54416,8,3
108805,54416,12,1
108806,54417,17,1
108807,54417,15,3
108808,54418,9,1
108809,54418,18,3
108810,54419,19,2
108811,54419,5,1
108812,54420,1,2
108813,54420,17,3
108814,54420,11,2
108815,54421,2,1
108816,54422,15,3
108817,54423,11,1
108818,54423,5,2
108819,54423,14,1
108820,54424,1,3
108821,54425,9,3
108822,54425,5,1
108823,54425,7,3
108824,54426,8,3
108825,54427,9,2
108826,54427,12,3
108827,54427,10,2
108828,54428,4,3
108829,54428,17,3
108830,54428,10,3
108831,54429,14,2
108832,54429,17,2
108833,54429,11,1
108834,54430,13,3
108835,54430,4,1
108836,54430,7,2
108837,54431,1,3
108838,54431,7,3
108839,54431,4,2
108840,54432,12,2
108841,54433,10,2
108842,54433,6,3
108843,54434,4,2
108844,54435,12,2
108845,54435,9,2
108846,54436,3,3
108847,54436,19,1
108848,54436,13,2
108849,54437,1,3
108850,54437,8,1
108851,54437,12,3
108852,54438,7,3
108853,54438,3,1
108854,54439,3,2
108855,54440,20,3
108856,54441,1,3
108857,54441,11,3
108858,54441,18,3
108859,54442,8,2
108860,54442,17,2
108861,54442,18,2
108862,54443,3,2
108863,54443,5,1
108864,54444,2,1
108865,54445,10,3
108866,54445,2,2
108867,54445,20,3
108868,54446,19,2
108869,54447,17,3
108870,54447,19,1
108871,54447,6,1
108872,54448,7,1
108873,54448,15,3
108874,54448,19,2
108875,54449,9,3
108876,54449,6,1
108877,54450,9,1
108878,54450,15,3
108879,54451,11,1
108880,54451,1,1
108881,54452,18,1
108882,54452,10,1
108883,54452,19,2
108884,54453,3,3
108885,54453,17,1
108886,54454,17,3
108887,54455,10,2
108888,54455,5,1
108889,54456,10,1
108890,54456,9,2
108891,54456,13,3
108892,54457,8,1
108893,54457,15,3
108894,54457,2,2
108895,54458,17,1
108896,54458,15,2
108897,54459,7,1
108898,54459,18,1
108899,54460,14,3
108900,54460,17,2
108901,54461,10,2
108902,54462,4,1
108903,54463,10,1
108904,54463,8,2
108905,54464,11,1
108906,54464,19,2
108907,54465,9,1
108908,54465,3,1
108909,54465,2,1
108910,54466,17,3
108911,54466,1,2
108912,54466,8,1
108913,54467,13,1
108914,54467,12,2
108915,54468,16,1
108916,54469,2,2
108917,54469,8,3
108918,54470,11,1
108919,54471,20,3
108920,54471,8,1
108921,54471,14,3
108922,54472,17,3
108923,54472,15,2
108924,54473,3,1
108925,54473,9,2
108926,54473,20,2
108927,54474,17,3
108928,54474,3,3
108929,54475,12,3
108930,54475,15,2
108931,54476,13,2
108932,54477,11,3
108933,54478,1,3
108934,54478,15,2
108935,54478,14,3
108936,54479,11,2
108937,54480,5,2
108938,54480,7,2
108939,54480,13,2
108940,54481,9,3
108941,54481,5,1
108942,54482,9,3
108943,54482,14,3
108944,54483,7,2
108945,54484,9,1
108946,54485,9,1
108947,54485,16,1
108948,54486,5,3
108949,54486,7,2
108950,54486,8,3
108951,54487,6,2
108952,54487,3,1
108953,54488,12,1
108954,54489,17,3
108955,54489,15,2
108956,54490,7,1
108957,54490,10,2
108958,54490,8,1
108959,54491,13,3
108960,54491,1,2
108961,54491,3,2
108962,54492,1,3
108963,54493,17,2
108964,54494,13,3
108965,54494,6,3
108966,54494,17,1
108967,54495,1,1
108968,54495,12,1
108969,54495,19,3
108970,54496,12,1
108971,54496,7,3
108972,54497,19,2
108973,54497,1,3
108974,54498,7,1
108975,54499,10,3
108976,54499,19,3
108977,54499,6,1
108978,54500,15,2
108979,54500,16,1
108980,54500,4,1
108981,54501,3,3
108982,54501,19,3
108983,54501,5,3
108984,54502,13,1
108985,54503,2,2
108986,54504,12,1
108987,54505,19,3
108988,54505,14,2
108989,54506,10,3
108990,54507,19,1
108991,54507,2,1
108992,54508,2,3
108993,54508,16,2
108994,54509,12,2
108995,54509,5,1
108996,54509,9,3
108997,54510,9,2
108998,54510,10,1
108999,54511,19,3
109000,54511,10,1
109001,54511,7,1
109002,54512,16,3
109003,54512,7,3
109004,54513,10,3
109005,54513,5,2
109006,54513,16,3
109007,54514,8,2
109008,54515,6,3
109009,54515,1,2
109010,54516,6,1
109011,54516,7,2
109012,54516,3,1
109013,54517,13,3
109014,54518,13,3
109015,54518,7,1
109016,54518,18,3
109017,54519,3,1
109018,54519,18,1
109019,54519,17,2
109020,54520,8,2
109021,54521,17,3
109022,54521,18,2
109023,54521,6,2
109024,54522,4,3
109025,54522,20,3
109026,54523,15,1
109027,54523,11,1
109028,54523,10,3
109029,54524,2,2
109030,54525,15,1
109031,54525,9,3
109032,54525,14,2
109033,54526,14,3
109034,54526,7,1
109035,54526,10,3
109036,54527,18,2
109037,54527,6,1
109038,54528,6,3
109039,54528,14,3
109040,54528,18,1
109041,54529,20,1
109042,54530,8,1
109043,54530,14,3
109044,54530,15,2
109045,54531,6,3
109046,54532,15,1
109047,54532,12,3
109048,54533,15,3
109049,54533,2,2
109050,54534,17,1
109051,54535,12,3
109052,54535,8,1
109053,54535,10,2
109054,54536,8,3
109055,54536,4,2
109056,54536,3,3
109057,54537,5,1
109058,54538,1,2
109059,54538,2,3
109060,54539,17,2
109061,54539,8,3
109062,54539,20,2
109063,54540,16,2
109064,54540,18,2
109065,54541,12,3
109066,54541,18,3
109067,54541,14,2
109068,54542,18,1
109069,54542,9,1
109070,54543,18,1
109071,54544,12,2
109072,54545,18,1
109073,54545,9,3
109074,54545,6,1
109075,54546,10,3
109076,54546,8,2
109077,54547,4,2
109078,54547,3,1
109079,54547,6,1
109080,54548,6,2
109081,54548,19,3
109082,54549,18,3
109083,54550,4,3
109084,54551,11,2
109085,54551,8,2
109086,54552,19,3
109087,54553,15,3
109088,54553,17,3
109089,54554,19,2
109090,54555,8,3
109091,54556,15,1
109092,54556,9,2
109093,54556,20,1
109094,54557,13,2
109095,54557,15,1
109096,54558,5,1
109097,54559,14,3
109098,54560,14,3
109099,54560,4,3
109100,54561,8,2
109101,54562,16,2
109102,54562,6,1
109103,54562,9,1
109104,54563,17,1
109105,54564,2,2
109106,54565,7,1
109107,54566,15,3
109108,54566,7,1
109109,54566,6,3
109110,54567,2,3
109111,54567,7,3
109112,54567,10,3
109113,54568,12,1
109114,54568,16,3
109115,54568,14,2
109116,54569,11,1
109117,54569,7,2
109118,54569,18,1
109119,54570,17,1
109120,54571,20,1
109121,54571,6,3
109122,54572,15,2
109123,54572,3,1
109124,54573,11,1
109125,54573,5,2
109126,54573,18,3
109127,54574,18,2
109128,54574,1,1
109129,54574,17,2
109130,54575,4,3
109131,54575,6,2
109132,54576,11,1
109133,54576,20,1
109134,54576,7,1
109135,54577,9,3
109136,54577,4,1
109137,54577,14,1
109138,54578,19,3
109139,54579,19,1
109140,54580,1,1
109141,54581,7,2
109142,54581,20,2
109143,54582,3,3
109144,54582,19,3
109145,54583,20,2
109146,54584,2,2
109147,54585,17,2
109148,54585,2,1
109149,54586,2,2
109150,54586,20,1
109151,54587,13,2
109152,54588,4,1
109153,54588,9,3
109154,54589,1,1
109155,54590,10,2
109156,54590,1,2
109157,54590,14,1
109158,54591,4,2
109159,54592,14,1
109160,54592,17,2
109161,54592,3,2
109162,54593,12,1
109163,54593,11,2
109164,54593,1,2
109165,54594,6,2
109166,54595,19,3
109167,54595,6,1
109168,54596,4,2
109169,54596,2,3
109170,54596,1,1
109171,54597,14,1
109172,54597,5,2
109173,54598,6,1
109174,54598,8,2
109175,54599,5,1
109176,54599,7,1
109177,54600,15,3
109178,54600,10,2
109179,54600,6,3
109180,54601,5,2
109181,54602,18,1
109182,54602,10,1
109183,54602,14,1
109184,54603,20,2
109185,54603,5,3
109186,54603,19,2
109187,54604,14,1
109188,54605,16,2
109189,54605,6,1
109190,54606,11,1
109191,54606,6,1
109192,54607,4,3
109193,54608,6,1
109194,54608,5,2
109195,54609,19,3
109196,54609,18,3
109197,54610,5,3
109198,54611,18,3
109199,54611,13,2
109200,54611,16,2
109201,54612,1,2
109202,54612,9,2
109203,54613,5,3
109204,54613,2,2
109205,54614,2,2
109206,54615,4,1
109207,54615,17,3
109208,54615,7,3
109209,54616,8,2
109210,54616,13,3
109211,54616,20,2
109212,54617,3,1
109213,54617,4,1
109214,54618,9,1
109215,54618,18,1
109216,54618,15,2
109217,54619,3,2
109218,54619,15,3
109219,54619,13,1
109220,54620,16,1
109221,54621,10,1
109222,54622,6,1
109223,54623,1,1
109224,54623,11,2
109225,54623,9,3
109226,54624,3,3
109227,54625,19,3
109228,54625,3,3
109229,54626,10,2
109230,54626,3,1
109231,54627,19,1
109232,54627,4,3
109233,54628,11,3
109234,54629,6,1
109235,54629,1,1
109236,54630,13,1
109237,54631,6,2
109238,54632,3,3
109239,54632,4,2
109240,54633,11,1
109241,54633,4,2
109242,54634,3,3
109243,54634,6,2
109244,54635,20,3
109245,54635,9,2
109246,54636,12,3
109247,54636,16,1
109248,54637,3,3
109249,54637,15,1
109250,54638,10,3
109251,54638,19,2
109252,54638,1,1
109253,54639,14,2
109254,54639,11,1
109255,54640,10,2
109256,54640,1,3
109257,54640,18,1
109258,54641,15,3
109259,54642,9,2
109260,54642,14,2
109261,54642,20,2
109262,54643,15,2
109263,54644,20,2
109264,54644,10,1
109265,54644,15,2
109266,54645,7,1
109267,54645,12,2
109268,54646,18,3
109269,54647,15,2
109270,54648,2,2
109271,54648,5,1
109272,54648,3,1
109273,54649,3,2
109274,54650,8,1
109275,54650,20,1
109276,54651,16,2
109277,54652,5,2
109278,54652,19,2
109279,54652,9,1
109280,54653,15,2
109281,54654,3,2
109282,54654,19,1
109283,54654,4,2
109284,54655,17,2
109285,54656,10,1
109286,54656,9,1
109287,54656,2,3
109288,54657,11,2
109289,54658,20,1
109290,54658,8,2
109291,54659,15,2
109292,54659,2,3
109293,54659,16,3
109294,54660,2,2
109295,54660,16,2
109296,54660,4,2
109297,54661,11,2
109298,54661,2,1
109299,54661,20,3
109300,54662,9,3
109301,54662,8,2
109302,54662,3,3
109303,54663,5,1
109304,54663,20,2
109305,54663,14,1
109306,54664,3,3
109307,54664,20,2
109308,54665,14,3
109309,54665,18,2
109310,54665,8,1
109311,54666,17,3
109312,54666,4,1
109313,54667,6,2
109314,54667,13,2
109315,54667,8,3
109316,54668,13,1
109317,54668,18,2
109318,54668,20,2
109319,54669,20,2
109320,54670,5,2
109321,54671,3,3
109322,54671,4,3
109323,54672,9,3
109324,54673,9,2
109325,54674,2,3
109326,54674,17,3
109327,54675,3,3
109328,54675,15,1
109329,54675,14,1
109330,54676,4,3
109331,54677,1,1
109332,54677,6,1
109333,54677,3,1
109334,54678,16,1
109335,54678,3,1
109336,54678,10,1
109337,54679,11,1
109338,54680,3,3
109339,54681,7,3
109340,54681,6,3
109341,54681,17,2
109342,54682,9,1
109343,54682,11,3
109344,54683,19,1
109345,54683,8,2
109346,54684,7,3
109347,54685,5,1
109348,54685,2,2
109349,54686,15,3
109350,54686,4,3
109351,54687,20,3
109352,54687,5,2
109353,54687,4,1
109354,54688,8,2
109355,54689,5,1
109356,54690,7,3
109357,54690,18,1
109358,54691,12,3
109359,54691,20,3
109360,54691,13,2
109361,54692,14,1
109362,54692,4,1
109363,54692,7,2
109364,54693,15,3
109365,54693,12,3
109366,54694,13,2
109367,54695,19,1
109368,54696,17,2
109369,54696,8,1
109370,54697,13,1
109371,54698,9,1
109372,54698,15,3
109373,54699,12,1
109374,54699,5,2
109375,54700,4,1
109376,54701,20,2
109377,54701,4,3
109378,54702,1,1
109379,54702,15,2
109380,54702,6,2
109381,54703,16,2
109382,54703,6,3
109383,54704,7,1
109384,54705,7,1
109385,54705,9,3
109386,54706,18,1
109387,54706,3,2
109388,54706,7,2
109389,54707,20,3
109390,54707,14,2
109391,54707,5,3
109392,54708,13,2
109393,54708,1,1
109394,54709,16,1
109395,54709,7,3
109396,54710,20,1
109397,54711,4,2
109398,54711,6,2
109399,54712,15,1
109400,54713,3,3
109401,54713,16,3
109402,54714,6,1
109403,54714,1,1
109404,54714,4,1
109405,54715,17,1
109406,54715,2,2
109407,54716,20,3
109408,54716,12,1
109409,54717,20,2
109410,54718,10,2
109411,54718,2,1
109412,54719,7,3
109413,54719,5,2
109414,54720,20,3
109415,54720,17,3
109416,54721,13,2
109417,54722,1,3
109418,54723,19,2
109419,54723,7,3
109420,54724,1,3
109421,54724,9,2
109422,54724,8,2
109423,54725,5,3
109424,54725,15,1
109425,54725,19,2
109426,54726,12,1
109427,54726,17,3
109428,54726,1,1
109429,54727,9,3
109430,54727,13,1
109431,54727,7,1
109432,54728,12,1
109433,54728,7,3
109434,54728,15,3
109435,54729,16,1
109436,54729,18,3
109437,54729,14,3
109438,54730,8,3
109439,54730,17,3
109440,54730,12,1
109441,54731,12,3
109442,54731,1,1
109443,54731,14,1
109444,54732,7,3
109445,54733,20,3
109446,54734,15,2
109447,54734,10,3
109448,54734,12,1
109449,54735,6,3
109450,54736,17,2
109451,54736,8,2
109452,54737,20,1
109453,54737,18,3
109454,54737,11,1
109455,54738,17,2
109456,54738,9,2
109457,54739,16,3
109458,54739,12,2
109459,54740,15,3
109460,54741,12,2
109461,54741,20,2
109462,54742,5,3
109463,54743,7,3
109464,54743,18,2
109465,54744,12,3
109466,54744,3,1
109467,54745,11,2
109468,54746,14,3
109469,54746,9,1
109470,54747,19,1
109471,54747,10,1
109472,54747,5,1
109473,54748,13,2
109474,54748,11,1
109475,54748,20,1
109476,54749,9,1
109477,54749,11,3
109478,54750,9,2
109479,54751,14,1
109480,54751,12,2
109481,54751,19,2
109482,54752,7,1
109483,54753,19,2
109484,54753,18,1
109485,54754,3,3
109486,54754,14,1
109487,54754,7,2
109488,54755,2,3
109489,54755,20,2
109490,54756,13,3
109491,54757,3,3
109492,54758,20,2
109493,54758,7,3
109494,54758,14,1
109495,54759,20,2
109496,54759,2,1
109497,54760,18,1
109498,54760,10,2
109499,54760,1,2
109500,54761,4,1
109501,54761,12,1
109502,54762,11,2
109503,54763,18,1
109504,54764,7,2
109505,54764,3,3
109506,54765,5,3
109507,54765,4,3
109508,54766,11,1
109509,54767,12,2
109510,54768,5,3
109511,54768,1,1
109512,54768,15,1
109513,54769,14,1
109514,54769,2,1
109515,54770,16,3
109516,54770,19,2
109517,54771,14,2
109518,54772,9,1
109519,54772,8,1
109520,54772,6,1
109521,54773,2,3
109522,54773,11,1
109523,54773,1,2
109524,54774,16,1
109525,54775,16,3
109526,54775,7,3
109527,54776,16,1
109528,54776,19,2
109529,54776,20,2
109530,54777,3,3
109531,54778,6,3
109532,54779,3,2
109533,54779,2,2
109534,54779,12,3
109535,54780,3,2
109536,54780,16,3
109537,54780,4,1
109538,54781,1,2
109539,54781,12,1
109540,54781,10,1
109541,54782,19,1
109542,54782,8,1
109543,54783,11,2
109544,54784,3,2
109545,54785,9,3
109546,54785,18,1
109547,54785,5,3
109548,54786,1,2
109549,54787,12,3
109550,54787,1,2
109551,54787,18,1
109552,54788,16,1
109553,54789,18,2
109554,54790,9,2
109555,54791,10,3
109556,54792,3,1
109557,54793,3,1
109558,54794,20,2
109559,54794,4,3
109560,54794,17,3
109561,54795,19,3
109562,54796,9,1
109563,54796,8,1
109564,54796,3,2
109565,54797,20,2
109566,54797,3,2
109567,54798,10,3
109568,54798,14,2
109569,54799,10,2
109570,54799,3,1
109571,54800,12,3
109572,54801,20,3
109573,54802,20,2
109574,54803,2,3
109575,54804,12,2
109576,54804,7,3
109577,54804,6,2
109578,54805,9,2
109579,54806,13,1
109580,54807,3,1
109581,54807,7,2
109582,54807,1,3
109583,54808,5,1
109584,54809,18,3
109585,54809,13,2
109586,54810,10,3
109587,54811,3,1
109588,54812,11,1
109589,54813,12,3
109590,54813,1,3
109591,54814,13,3
109592,54814,18,3
109593,54814,5,3
109594,54815,13,2
109595,54815,14,2
109596,54816,5,1
109597,54816,2,2
109598,54816,6,2
109599,54817,3,2
109600,54817,9,2
109601,54817,1,2
109602,54818,13,3
109603,54818,10,3
109604,54819,17,2
109605,54819,20,3
109606,54819,18,3
109607,54820,12,1
109608,54820,11,2
109609,54821,3,2
109610,54821,11,1
109611,54821,17,1
109612,54822,19,1
109613,54823,16,2
109614,54823,13,1
109615,54824,15,2
109616,54824,7,3
109617,54824,17,2
109618,54825,12,2
109619,54825,11,2
109620,54825,14,3
109621,54826,14,1
109622,54826,16,1
109623,54826,8,3
109624,54827,18,2
109625,54827,20,1
109626,54827,2,2
109627,54828,7,3
109628,54828,20,2
109629,54828,9,1
109630,54829,15,3
109631,54829,10,2
109632,54830,17,3
109633,54831,12,1
109634,54832,11,3
109635,54832,20,2
109636,54833,14,2
109637,54833,3,1
109638,54834,4,3
109639,54835,18,2
109640,54835,2,2
109641,54836,11,3
109642,54837,1,2
109643,54838,13,3
109644,54839,1,2
109645,54839,2,2
109646,54840,5,2
109647,54841,17,3
109648,54841,19,2
109649,54842,13,1
109650,54843,13,2
109651,54844,18,1
109652,54844,11,1
109653,54845,7,2
109654,54846,4,2
109655,54847,11,3
109656,54847,3,3
109657,54847,5,1
109658,54848,2,3
109659,54848,12,3
